property_type,price,location,city,baths,bedrooms,Area_in_Marla
House,25000000,Askari 11,Rawalpindi,5,6,10.0
House,9500000,Khayaban-e-Sir Syed,Rawalpindi,3,5,3.0
House,14000000,Bahria Town Rawalpindi,Rawalpindi,6,5,7.0
House,35000000,Askari 14,Rawalpindi,5,4,16.0
Flat,6600000,Nazimabad,Karachi,2,2,4.7
House,3500000,Northern Bypass,Karachi,3,3,5.0
House,14000000,Federal B Area,Karachi,3,6,4.8
House,11500000,Bahria Town Karachi,Karachi,3,3,8.0
Flat,17000000,Jamshed Town,Karachi,3,3,7.1
Flat,7500000,Gulshan-e-Iqbal Town,Karachi,3,3,5.0
Flat,4500000,Gulistan-e-Jauhar,Karachi,2,2,3.8
Flat,2500000,Gulistan-e-Jauhar,Karachi,1,1,2.0
Penthouse,10500000,Gulshan-e-Iqbal Town,Karachi,2,3,7.8
Flat,4666000,Fazaia Housing Scheme,Karachi,2,2,5.8
Flat,4090000,Fazaia Housing Scheme,Karachi,2,2,5.7
Flat,4797000,Fazaia Housing Scheme,Karachi,4,3,6.7
Lower Portion,5900000,Federal B Area,Karachi,3,3,4.8
House,27500000,Bahria Town Karachi,Karachi,5,5,10.9
Flat,12000000,Gulistan-e-Jauhar,Karachi,3,3,10.2
House,13700000,Bahria Town Karachi,Karachi,3,3,6.1
Flat,32000000,Cantt,Karachi,3,3,11.4
Flat,5100000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,25500000,Jamshed Town,Karachi,4,3,6.7
Flat,5200000,Gulistan-e-Jauhar,Karachi,2,2,4.2
House,8500000,Gulshan-e-Usman Housing Society,Karachi,3,3,5.0
Flat,17500000,Gulshan-e-Iqbal Town,Karachi,3,3,8.0
Flat,20000000,Jamshed Town,Karachi,3,5,9.3
Flat,7000000,Garden West,Karachi,4,3,6.0
Upper Portion,1800000,Liaquatabad,Karachi,1,1,1.8
House,13000000,Gulshan-e-Iqbal Town,Karachi,4,4,4.8
Flat,6500000,Gulistan-e-Jauhar,Karachi,3,3,6.0
Flat,8500000,G-11,Islamabad,3,3,4.9
Flat,2997000,B-17,Islamabad,2,2,3.0
House,28000000,Bahria Town,Islamabad,6,5,11.0
House,21000000,DHA Defence,Lahore,5,4,10.0
House,10500000,Paragon City,Lahore,3,3,5.0
Flat,13500000,Askari,Lahore,3,3,11.4
Flat,13700000,Askari,Lahore,3,3,11.4
Flat,5000000,Bahria Town,Lahore,1,1,2.2
House,14500000,Valencia Housing Society,Lahore,2,3,10.0
House,9000000,Palm Villas,Lahore,4,3,5.0
House,9500000,Islampura,Lahore,4,4,3.5
House,37000000,Bahria Town,Lahore,5,4,24.0
House,8500000,Mansoorah,Lahore,4,4,5.0
House,18000000,Punjab Govt Employees Society,Lahore,7,6,11.0
House,37000000,Bahria Town,Lahore,4,5,20.0
House,9000000,Marghzar Officers Colony,Lahore,3,3,5.0
House,22500000,Wapda Town,Lahore,6,5,10.0
House,6500000,Mughalpura,Lahore,3,5,4.0
House,30000000,DHA Defence,Lahore,6,5,10.0
House,3800000,Saggian,Lahore,1,2,5.0
House,21500000,Mustafa Town,Lahore,3,3,10.0
House,16200000,Wapda Town,Lahore,3,2,10.0
House,14500000,Model Colony,Lahore,4,5,6.0
House,17500000,Allama Iqbal Town,Lahore,5,5,6.5
House,3900000,Shoukat Town,Lahore,2,3,2.0
House,8800000,Al Hamra Town,Lahore,4,2,5.0
House,39000000,Askari,Lahore,7,6,20.0
House,26000000,Askari,Lahore,4,4,12.0
House,12500000,Pak Arab Housing Society,Lahore,4,4,5.0
House,21500000,DHA Defence,Lahore,5,4,7.0
House,32500000,DHA Defence,Lahore,5,5,20.0
House,12500000,Faisal Town,Lahore,4,4,7.0
House,35500000,Askari,Lahore,5,4,17.0
House,12500000,Badami Bagh,Lahore,3,4,7.0
House,9000000,Gulistan Colony,Lahore,5,6,6.0
House,19500000,Bahria Town,Lahore,7,5,10.0
House,19000000,Allama Iqbal Town,Lahore,7,5,10.0
House,23000000,DHA Defence,Lahore,5,4,10.0
House,29000000,DHA Defence,Lahore,5,4,10.0
House,4950000,Lahore Motorway City,Lahore,3,3,5.0
House,16000000,OPF Housing Scheme,Lahore,7,6,9.0
House,41000000,DHA Defence,Lahore,5,5,20.0
House,35000000,Garden Town,Lahore,4,5,15.0
House,9000000,Ferozepur Road,Lahore,5,6,6.0
House,11500000,Pak Arab Housing Society,Lahore,2,4,5.0
House,13500000,Cantt,Lahore,4,3,5.0
House,12000000,Township,Lahore,3,5,5.0
House,6500000,Babu Sabu,Lahore,4,5,5.0
House,4500000,Al Kareem Garden,Lahore,4,2,3.0
House,9200000,Eden,Lahore,4,4,5.0
House,18000000,Bahria Town,Lahore,6,5,10.0
House,20000000,Township,Lahore,5,5,10.0
House,8000000,Military Accounts Housing Society,Lahore,4,3,4.0
House,16500000,Nawab Town,Lahore,4,5,10.0
Flat,20500000,Clifton,Karachi,2,2,5.9
Flat,27000000,Clifton,Karachi,3,3,8.7
Flat,27000000,DHA Defence,Karachi,1,1,5.8
Flat,37000000,DHA Defence,Karachi,3,2,9.1
Flat,37000000,DHA Defence,Karachi,3,2,9.1
Flat,10300000,DHA Defence,Karachi,2,2,4.7
Flat,14000000,DHA Defence,Karachi,3,3,6.5
Flat,10300000,DHA Defence,Karachi,2,2,4.7
Flat,14000000,DHA Defence,Karachi,3,3,6.5
Flat,4666000,Fazaia Housing Scheme,Karachi,2,2,5.8
Upper Portion,14500000,Gulistan-e-Jauhar,Karachi,4,3,12.0
House,9205000,Northern Bypass,Karachi,4,3,11.0
House,12500000,Fazaia Housing Scheme,Karachi,5,4,11.0
Penthouse,12300000,Northern Bypass,Karachi,4,3,10.4
Penthouse,18700000,Northern Bypass,Karachi,5,4,15.9
Penthouse,26500000,Northern Bypass,Karachi,6,5,22.0
House,7500000,Chapal Uptown,Karachi,3,3,4.8
Flat,6422000,Northern Bypass,Karachi,3,2,6.3
Flat,9743000,Northern Bypass,Karachi,4,3,9.6
House,12500000,Northern Bypass,Karachi,5,4,11.0
Flat,4800000,Gulshan-e-Iqbal Town,Karachi,2,2,4.2
House,14500000,Bahria Town Karachi,Karachi,3,3,14.0
Upper Portion,9500000,Nazimabad,Karachi,3,3,8.6
House,10000000,Gadap Town,Karachi,3,3,4.8
Flat,4666000,Fazaia Housing Scheme,Karachi,3,2,5.8
Flat,10100000,Fazaia Housing Scheme,Karachi,5,4,12.5
Flat,4090000,Fazaia Housing Scheme,Karachi,2,2,5.7
Flat,4797000,Fazaia Housing Scheme,Karachi,4,3,6.7
Flat,5136000,Northern Bypass,Karachi,4,3,7.1
House,6642000,Northern Bypass,Karachi,3,3,5.0
House,9205000,Northern Bypass,Karachi,4,3,11.0
House,12500000,Fazaia Housing Scheme,Karachi,5,4,11.0
House,16500000,Gulistan-e-Jauhar,Karachi,4,4,4.8
Flat,2120000,Gadap Town,Karachi,1,2,8.1
House,8500000,I-14,Islamabad,3,4,3.0
House,22000000,DHA Defence,Islamabad,4,6,10.0
Flat,9500000,D-17,Islamabad,3,3,7.1
House,4200000,Tarlai,Islamabad,3,5,4.0
House,35000000,G-13,Islamabad,6,6,10.9
House,14000000,PWD Housing Scheme,Islamabad,4,4,6.7
House,4300000,Simly Dam Road,Islamabad,3,2,5.0
House,16500000,I-9,Islamabad,4,5,6.0
House,4500000,Burma Town,Islamabad,3,2,4.0
Flat,6500000,DHA Defence,Islamabad,2,2,6.3
House,40000000,Emaar Canyon Views,Islamabad,6,5,20.0
House,40000000,PWD Housing Scheme,Islamabad,6,6,20.0
House,4700000,Lehtarar Road,Islamabad,5,5,5.0
House,14000000,F-17,Islamabad,6,4,7.0
House,22500000,Bani Gala,Islamabad,4,3,19.0
House,2300000,Burma Town,Islamabad,3,4,3.0
Flat,8800000,Bahria Town,Islamabad,2,2,6.1
House,30000000,National Police Foundation O-9,Islamabad,7,4,20.0
House,4800000,Islamabad Highway,Islamabad,2,2,4.0
House,5200000,Ghauri Town,Islamabad,4,3,3.0
House,12500000,Bani Gala,Islamabad,4,4,10.0
Flat,10000000,The Springs,Islamabad,2,2,5.8
House,21000000,G-10,Islamabad,5,4,5.0
House,13500000,Bahria Town,Islamabad,4,3,5.0
Flat,3300000,Soan Garden,Islamabad,2,2,3.3
House,2700000,Jhang Syedan,Islamabad,3,2,4.0
House,12500000,Korang Town,Islamabad,5,4,5.0
Flat,11500000,DHA Defence,Islamabad,4,3,13.0
House,17500000,G-15,Islamabad,3,2,8.0
House,16900000,G-10,Islamabad,4,3,6.0
House,22000000,DHA Defence,Islamabad,5,6,10.0
House,21900000,DHA Defence,Islamabad,5,6,10.0
House,22000000,DHA Defence,Islamabad,5,5,10.0
Flat,7800000,Gulberg,Islamabad,2,3,4.9
Flat,3900000,G-13,Islamabad,2,1,4.2
House,3000000,Bhara kahu,Islamabad,2,2,4.0
House,5200000,Ghauri Town,Islamabad,3,2,4.0
House,14000000,D-17,Islamabad,5,5,7.0
House,3500000,Ghauri Town,Islamabad,2,3,5.0
House,2600000,Arsalan Town,Islamabad,1,2,4.0
House,9700000,Kashmir Highway,Islamabad,6,4,5.5
House,5000000,Usman Town,Faisalabad,2,3,3.0
House,14500000,Satiana Road,Faisalabad,6,4,10.0
House,6500000,Zulfiqar Colony,Faisalabad,2,3,5.0
House,15500000,Bahria Town Rawalpindi,Rawalpindi,6,5,10.0
House,37500000,Bahria Town Rawalpindi,Rawalpindi,6,6,20.0
Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,3,3,4.7
Flat,6000000,Bahria Town Rawalpindi,Rawalpindi,2,2,4.0
Flat,3800000,Bahria Town Rawalpindi,Rawalpindi,1,1,2.9
Flat,2700000,Bahria Town Rawalpindi,Rawalpindi,1,1,1.8
House,12500000,Bahria Town Rawalpindi,Rawalpindi,5,5,7.0
House,35000000,Westridge,Rawalpindi,6,6,11.0
House,18000000,Bahria Town Rawalpindi,Rawalpindi,6,5,10.0
House,9000000,Gulistan Colony,Rawalpindi,5,6,7.6
House,5800000,Adiala Road,Rawalpindi,4,4,5.0
House,9700000,Airport Housing Society,Rawalpindi,7,5,6.7
House,17500000,Askari 14,Rawalpindi,3,3,10.0
House,22500000,Bahria Town Rawalpindi,Rawalpindi,6,5,10.0
House,42500000,Satellite Town,Rawalpindi,5,5,6.0
House,11000000,Gulraiz Housing Scheme,Rawalpindi,4,4,6.5
House,32500000,Satellite Town,Rawalpindi,2,4,11.5
House,9000000,Cantt,Lahore,5,6,6.0
House,12500000,Johar Town,Lahore,6,5,5.0
House,6900000,Punjab Small Industries Colony,Lahore,4,3,3.5
House,3500000,Shalimar Link Road,Lahore,2,3,2.0
Flat,2000000,Airline Housing Society,Lahore,1,1,2.4
House,4700000,Airport Road,Lahore,2,4,2.5
House,21000000,Bahria Town,Lahore,6,5,10.0
Flat,11700000,Askari,Lahore,3,3,10.0
House,6000000,Kamahan Road,Lahore,4,6,5.0
House,20500000,DHA Defence,Lahore,4,3,10.0
House,12000000,Paragon City,Lahore,4,3,5.0
House,37000000,Bahria Town,Lahore,5,4,24.0
House,4600000,Mehmood Booti,Lahore,2,4,5.0
House,32500000,Gulberg,Lahore,4,4,14.0
House,9000000,Kot Lakhpat,Lahore,3,5,4.0
House,13500000,Pakki Thatti,Lahore,2,5,8.0
House,2300000,Chungi Amar Sadhu,Lahore,2,2,1.5
House,8000000,Canal View,Lahore,3,4,6.0
House,19800000,Bahria Town,Lahore,7,5,10.0
House,12500000,Al-Hafiz Town,Lahore,6,5,5.0
House,37000000,Cantt,Lahore,4,3,14.0
House,9800000,Sabzazar Scheme,Lahore,3,5,5.0
House,36500000,DHA Defence,Lahore,5,5,20.0
House,8900000,Cantt,Lahore,2,2,5.2
House,10500000,Gulshan-e-Lahore,Lahore,4,3,5.0
House,15000000,Johar Town,Lahore,5,5,5.0
House,8700000,Qadri Colony,Lahore,3,5,5.0
House,9500000,Township,Lahore,3,3,4.5
House,9500000,Township,Lahore,3,3,4.5
House,24500000,Tariq Gardens,Lahore,5,5,10.0
House,6000000,Hameedpura,Lahore,3,3,4.0
House,18000000,Johar Town,Lahore,4,4,7.5
House,9000000,Empress Road,Lahore,3,2,6.0
House,9500000,Johar Town,Lahore,3,3,4.0
House,12500000,Khayaban-e-Jinnah Road,Lahore,3,2,10.0
House,9900000,Al Faisal Town,Lahore,5,5,6.0
House,3200000,Ahmad Housing Society,Lahore,3,6,3.0
House,7200000,Jallo Park Road,Lahore,6,6,7.0
House,37500000,DHA Defence,Lahore,7,6,20.0
House,4000000,Green Cap Housing Society,Lahore,3,3,4.0
House,5000000,Bismillah Housing Scheme,Lahore,2,2,3.0
House,12000000,Fateh Garh,Lahore,4,4,5.2
House,12500000,Mustafa Town,Lahore,5,3,5.0
House,22000000,DHA Defence,Lahore,5,4,10.0
House,21500000,PCSIR Housing Scheme,Lahore,4,5,10.0
House,13800000,Military Accounts Housing Society,Lahore,6,5,8.0
House,5000000,Walton Road,Lahore,2,2,2.5
House,7500000,GT Road,Lahore,5,4,3.5
House,10000000,Jubilee Town,Lahore,5,4,5.0
House,9150000,Park View Villas,Lahore,3,4,5.0
House,7500000,T & T Aabpara Housing Society,Lahore,3,3,4.0
Flat,2500000,Eden,Lahore,2,2,3.0
House,12000000,Cantt,Lahore,5,4,4.0
House,10000000,Sant Nagar,Lahore,4,3,4.0
House,4700000,Ferozepur Road,Lahore,3,2,3.0
House,5200000,Al Rehman Garden,Lahore,5,3,3.0
House,19500000,Township,Lahore,4,5,10.0
House,21800000,Askari,Lahore,5,4,10.0
House,15000000,Samanabad,Lahore,4,5,10.0
House,5500000,Harbanspura,Lahore,1,2,3.0
House,7500000,Johar Town,Lahore,3,3,12.0
House,11500000,Bahria Town,Lahore,3,3,5.0
House,25500000,Bahria Town,Lahore,7,6,10.0
House,8500000,Township,Lahore,4,5,5.0
House,30000000,Allama Iqbal Town,Lahore,6,5,10.0
House,18000000,Lalazar,Lahore,5,4,9.0
House,12000000,Cantt,Lahore,4,3,5.0
House,12500000,Johar Town,Lahore,3,3,5.0
Flat,5000000,Bahria Town,Lahore,1,1,2.8
House,5000000,Gulshan-e-Rafique,Faisalabad,5,5,3.0
House,6800000,Rachna Town,Faisalabad,3,2,5.0
House,10500000,Eden Valley,Faisalabad,4,3,5.0
House,8000000,Ghalib City,Faisalabad,4,4,5.0
House,6500000,Sargodha Road,Faisalabad,4,4,3.5
House,7200000,Samundari Road,Faisalabad,6,3,5.0
House,14000000,Satiana Road,Faisalabad,5,4,10.0
House,4000000,Jaranwala,Faisalabad,2,3,5.0
Flat,2600000,Bahria Town Rawalpindi,Rawalpindi,2,2,3.0
House,22500000,Bahria Town Rawalpindi,Rawalpindi,4,4,16.0
Lower Portion,15000000,Baloch Colony,Karachi,2,2,8.0
Flat,8500000,Federal B Area,Karachi,3,3,6.0
Flat,12000000,DHA Defence,Karachi,3,3,4.7
House,10000000,Bahria Town Karachi,Karachi,3,3,6.0
House,12000000,Gadap Town,Karachi,3,3,9.6
House,20000000,Scheme 33,Karachi,3,3,8.0
House,32500000,DHA Defence,Karachi,5,4,4.0
Flat,4000000,North Karachi,Karachi,2,3,3.2
House,13500000,Manzoor Colony,Karachi,6,6,4.8
House,4000000,Gadap Town,Karachi,3,3,3.4
House,14000000,North Karachi,Karachi,6,6,5.0
House,9800000,Anda Mor Road,Karachi,3,2,4.8
Lower Portion,8500000,Cantt,Karachi,2,3,4.8
Penthouse,11800000,Delhi Colony,Karachi,3,3,8.0
House,3500000,Gadap Town,Karachi,3,3,4.8
House,38500000,North Nazimabad,Karachi,3,3,16.0
House,12000000,Airport,Karachi,4,6,4.8
Flat,6850000,Gadap Town,Karachi,3,3,6.2
Flat,5200000,Gulshan-e-Iqbal Town,Karachi,3,3,5.3
Flat,7500000,Gulshan-e-Iqbal Town,Karachi,3,3,5.4
Flat,6000000,North Nazimabad,Karachi,2,2,4.0
Flat,4000000,Gizri,Karachi,2,3,7.1
Flat,10000000,Gulistan-e-Jauhar,Karachi,3,3,6.0
Flat,2100000,Gulshan-e-Iqbal Town,Karachi,1,2,2.0
Flat,3800000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,2700000,Anda Mor Road,Karachi,2,2,3.6
Lower Portion,2000000,Federal B Area,Karachi,1,2,1.8
Flat,30000000,Cantt,Karachi,3,3,10.0
Flat,26000000,Clifton,Karachi,3,3,8.2
House,10000000,Liaquatabad,Karachi,1,3,3.6
Flat,7000000,Gulshan-e-Iqbal Town,Karachi,3,3,5.3
Flat,2700000,Delhi Colony,Karachi,2,3,3.2
Flat,12500000,Jinnah Avenue,Karachi,3,3,8.3
House,23000000,Gulistan-e-Jauhar,Karachi,3,3,8.0
Flat,9300000,Gulistan-e-Jauhar,Karachi,4,4,8.9
Flat,6500000,Gulistan-e-Jauhar,Karachi,3,3,6.0
Flat,6000000,Federal B Area,Karachi,2,3,4.5
Flat,1800000,Islamabad Highway,Islamabad,1,1,1.6
House,14500000,I-10,Islamabad,2,4,5.0
House,13000000,B-17,Islamabad,6,6,7.3
House,7500000,Soan Garden,Islamabad,4,3,8.0
Flat,5000000,Pir Sohawa,Islamabad,1,1,2.6
House,14200000,Pir Sohawa,Islamabad,2,2,7.0
House,13500000,Ghauri Town,Islamabad,5,3,11.0
House,19700000,Pir Sohawa,Islamabad,2,2,9.7
House,25600000,Pir Sohawa,Islamabad,3,3,15.9
House,4300000,DHA Defence,Islamabad,2,2,5.0
House,8500000,Bani Gala,Islamabad,6,4,7.0
House,11500000,B-17,Islamabad,6,4,8.0
House,21000000,Bahria Town,Islamabad,6,5,10.0
House,23000000,Bahria Town,Islamabad,6,5,10.0
House,40000000,Bahria Town,Islamabad,7,6,20.0
House,43000000,Bahria Town,Islamabad,7,6,20.0
House,23500000,Bahria Town,Islamabad,6,5,10.0
House,3800000,Ali Pur,Islamabad,2,3,5.0
House,9000000,FECHS,Islamabad,3,4,5.0
House,22000000,DHA Defence,Islamabad,5,6,10.0
Flat,9500000,G-11,Islamabad,2,2,4.0
House,14000000,Pakistan Town,Islamabad,5,4,6.0
Flat,18500000,F-11,Islamabad,3,3,12.4
House,13000000,Pakistan Town,Islamabad,5,4,6.0
House,6300000,Shaheen Town,Islamabad,3,3,4.4
Flat,16500000,DHA Defence,Islamabad,3,3,10.0
House,7500000,Afshan Colony,Rawalpindi,4,5,5.0
House,8500000,Ghous-e-Azam Road,Rawalpindi,4,4,7.0
House,8500000,Chakri Road,Rawalpindi,6,4,7.0
House,8500000,Peshawar Road,Rawalpindi,6,6,6.0
House,1700000,Girja Road,Rawalpindi,1,2,2.5
House,10500000,Bahria Town Rawalpindi,Rawalpindi,4,4,7.0
House,8600000,Airport Housing Society,Rawalpindi,5,4,5.0
House,13500000,Gulraiz Housing Scheme,Rawalpindi,5,4,11.0
House,14000000,Gulraiz Housing Scheme,Rawalpindi,5,4,11.0
House,12500000,Gulraiz Housing Scheme,Rawalpindi,5,4,10.0
House,42500000,Satellite Town,Rawalpindi,5,5,11.0
House,6500000,Dhoke Banaras Road,Rawalpindi,3,2,6.0
House,12600000,Bahria Town Rawalpindi,Rawalpindi,5,6,7.0
House,33000000,Chaklala Scheme,Rawalpindi,6,6,20.0
House,12500000,PWD Colony,Rawalpindi,2,2,10.0
House,12000000,Gulraiz Housing Scheme,Rawalpindi,5,4,10.0
House,27500000,Chaklala Scheme,Rawalpindi,7,6,13.0
House,8500000,Gulzar-e-Quaid Housing Society,Rawalpindi,3,0,6.0
House,13000000,Bahria Town Rawalpindi,Rawalpindi,5,5,7.0
House,12000000,Bahria Town Rawalpindi,Rawalpindi,4,4,7.0
House,11000000,Dhoke Banaras Road,Rawalpindi,5,4,10.0
House,14500000,Bahria Town Rawalpindi,Rawalpindi,4,5,7.0
House,3800000,Adiala Road,Rawalpindi,2,2,5.0
House,40000000,Bahria Town Rawalpindi,Rawalpindi,5,5,20.0
House,6000000,Adiala Road,Rawalpindi,3,3,5.0
House,43000000,Bahria Town Rawalpindi,Rawalpindi,6,5,20.0
House,13500000,New Lalazar,Rawalpindi,6,6,12.0
House,43500000,Bahria Town Rawalpindi,Rawalpindi,6,5,20.0
House,42500000,Bahria Town Rawalpindi,Rawalpindi,7,6,20.0
House,16500000,Eden,Lahore,4,4,10.0
House,6000000,Ashraf Garden,Lahore,3,2,4.0
House,8500000,Johar Town,Lahore,3,3,3.0
House,25000000,Samanabad,Lahore,3,3,12.0
House,30000000,DHA Defence,Lahore,5,4,10.0
House,28500000,DHA Defence,Lahore,6,4,10.0
House,9500000,Park View Villas,Lahore,4,4,10.0
House,22000000,Bahria Town,Lahore,6,5,10.0
House,6000000,Al-Kabir Town,Lahore,4,3,3.0
House,4000000,Bismillah Housing Scheme,Lahore,4,3,5.0
House,4300000,Nishat Colony,Lahore,2,4,4.0
House,9500000,College Road,Lahore,4,4,4.0
House,4700000,Aashiana Road,Lahore,3,3,3.0
House,39000000,Gulberg,Lahore,5,4,14.0
House,14000000,Ali View Park,Lahore,4,4,8.0
House,26500000,Divine Gardens,Lahore,6,5,12.0
House,10000000,Divine Gardens,Lahore,4,3,5.0
House,15000000,Rail Town (Canal City),Lahore,7,5,7.3
House,15000000,Bahria Nasheman,Lahore,4,6,8.0
House,20500000,Bahria Town,Lahore,7,5,10.0
House,8000000,Punjab Small Industries Colony,Lahore,4,4,5.0
House,3500000,Ghaziabad,Lahore,2,3,2.5
House,18000000,Sabzazar Scheme,Lahore,3,3,10.0
House,3400000,Kahna,Lahore,2,2,2.7
House,19000000,Walton Road,Lahore,3,3,10.0
House,8500000,Bahria Nasheman,Lahore,4,3,5.0
House,15000000,Doctors Housing Society,Lahore,4,3,10.0
House,3800000,Shahdara,Lahore,3,3,3.0
House,2200000,Nishat Colony,Lahore,1,2,2.0
House,9000000,Township,Lahore,5,4,3.0
Flat,7913000,Gulberg,Lahore,1,1,1.7
House,44000000,Gulberg,Lahore,5,5,20.0
House,3200000,Aashiana Road,Lahore,2,2,4.0
House,2400000,Shahdara,Lahore,2,3,3.5
House,6600000,Vital Homes Housing Scheme,Lahore,3,3,3.0
House,9500000,Bilal Gunj,Lahore,3,4,3.0
House,6200000,Sabzazar Scheme,Lahore,2,4,3.0
House,11000000,Paragon City,Lahore,4,3,5.0
House,7500000,Taj Bagh Scheme,Lahore,4,3,3.5
House,5000000,Gohawa,Lahore,2,3,3.0
House,7400000,Multan Road,Lahore,4,3,4.2
House,13500000,Rehmanpura (Ferozpur Road),Lahore,4,5,4.0
House,5500000,Shadipura,Lahore,1,1,5.0
House,8500000,Swami Nagar,Lahore,4,5,5.0
House,11700000,Baghbanpura,Lahore,3,5,4.0
House,28500000,Valencia Housing Society,Lahore,7,6,20.0
House,31000000,Nasheman-e-Iqbal,Lahore,6,5,20.0
House,18000000,Nasheman-e-Iqbal,Lahore,6,5,10.0
House,29000000,Nasheman-e-Iqbal,Lahore,6,6,20.0
House,20000000,Bahria Town,Lahore,5,5,10.0
House,18000000,Faisal Town,Lahore,4,4,10.0
House,35000000,Lake City,Lahore,6,6,20.0
House,11000000,AWT Army Welfare Trust,Lahore,4,4,10.0
Flat,27100000,Gulberg,Lahore,2,3,7.8
House,39500000,DHA Defence,Lahore,6,5,20.0
House,20500000,Askari,Lahore,3,3,10.0
House,15000000,Shadbagh,Lahore,4,3,5.0
House,8500000,Peoples Colony No 2,Faisalabad,3,3,5.0
House,3500000,Satiana Road,Faisalabad,3,2,4.0
House,7000000,Hilal Road,Faisalabad,3,2,5.0
House,9000000,Yousaf Town,Faisalabad,7,4,5.0
House,7000000,Usman Town,Faisalabad,2,4,3.0
House,5000000,Jail Road,Faisalabad,1,3,4.0
House,9000000,Gulbahar Colony,Faisalabad,3,3,5.3
House,25000000,Lasani Town,Faisalabad,5,4,10.0
House,4650000,Shahzad Colony,Faisalabad,5,5,3.0
House,13000000,Narwala Road,Faisalabad,3,5,6.0
House,9000000,204 Chak Road,Faisalabad,6,4,5.0
House,4500000,Mansoorabad,Faisalabad,1,2,3.5
Flat,3520000,Gadap Town,Karachi,2,2,3.6
House,10000000,Federal B Area,Karachi,3,6,4.8
Flat,5000000,Gulshan-e-Iqbal Town,Karachi,3,3,7.1
House,21500000,Bahria Town Karachi,Karachi,4,4,8.0
House,7500000,Shah Faisal Town,Karachi,3,3,6.4
Flat,7900000,Gadap Town,Karachi,3,3,7.9
House,12000000,North Karachi,Karachi,4,5,4.8
House,20000000,Shah Faisal Town,Karachi,3,5,3.2
Flat,9000000,DHA Defence,Karachi,2,2,4.7
House,7500000,North Karachi,Karachi,5,5,3.2
House,11500000,Scheme 33,Karachi,7,4,4.8
Flat,9500000,Jamshed Town,Karachi,2,2,4.9
Flat,16000000,DHA Defence,Karachi,2,2,4.0
Flat,9500000,Gulshan-e-Iqbal Town,Karachi,3,3,5.3
Flat,20000000,DHA Defence,Karachi,3,3,6.4
House,12000000,Gadap Town,Karachi,3,2,4.8
Upper Portion,7700000,Nazimabad,Karachi,3,3,5.3
Flat,31000000,Scheme 33,Karachi,5,5,11.1
House,6000000,New Karachi,Karachi,4,4,3.2
Flat,4500000,Gulistan-e-Jauhar,Karachi,2,2,3.0
Flat,3230000,Fazaia Housing Scheme,Karachi,2,2,5.2
Flat,13000000,Jamshed Town,Karachi,4,3,4.8
Upper Portion,4500000,Gulistan-e-Jauhar,Karachi,2,4,3.0
Upper Portion,17500000,Nazimabad,Karachi,3,3,8.6
Upper Portion,4000000,Jamshed Town,Karachi,1,2,2.4
House,7200000,North Karachi,Karachi,5,5,3.2
House,7200000,North Karachi,Karachi,5,5,3.2
Flat,40000000,Cantt,Karachi,5,3,12.2
Flat,2200000,Falaknaz Presidency,Karachi,2,2,3.3
Flat,3500000,Gulistan-e-Jauhar,Karachi,2,2,3.8
House,22000000,Bahria Town Karachi,Karachi,3,3,8.0
House,30000000,North Karachi,Karachi,3,3,8.4
House,8000000,North Karachi,Karachi,4,5,3.4
House,7000000,Bin Qasim Town,Karachi,3,4,5.6
House,32500000,Gulistan-e-Jauhar,Karachi,6,6,9.6
Flat,14300000,Gulistan-e-Jauhar,Karachi,6,4,12.0
House,12000000,Malir,Karachi,2,2,4.6
Flat,4000000,North Nazimabad,Karachi,2,2,3.2
Flat,3500000,Gulistan-e-Jauhar,Karachi,2,2,2.9
House,15000000,Ghauri Town,Islamabad,6,5,6.0
House,36000000,E-11,Islamabad,7,5,10.1
Flat,4900000,E-11,Islamabad,2,2,3.3
Flat,2800000,E-11,Islamabad,1,1,1.7
Flat,25000000,Diplomatic Enclave,Islamabad,3,3,7.8
Flat,3600000,DHA Defence,Islamabad,2,2,3.6
Flat,10500000,Diplomatic Enclave,Islamabad,1,1,2.2
Flat,8000000,E-11,Islamabad,3,3,8.4
House,42000000,Bahria Town,Islamabad,7,6,20.0
House,38000000,Bahria Town,Islamabad,6,5,20.0
House,7500000,Nemat Colony No 1,Faisalabad,4,4,5.0
House,8500000,Gulshan e Madina,Faisalabad,4,3,5.0
House,40000000,Gulistan Colony No 1,Faisalabad,5,5,10.0
House,10500000,Eden Valley,Faisalabad,5,4,5.0
House,2200000,Shalimar Park,Faisalabad,2,2,2.0
House,2600000,Eden Orchard,Faisalabad,2,2,2.5
House,12500000,Eden Gardens,Faisalabad,5,4,7.0
House,3500000,Shalimar Park,Faisalabad,2,3,2.5
House,3800000,Airport Housing Society,Rawalpindi,3,2,5.0
House,8500000,Gulraiz Housing Scheme,Rawalpindi,5,6,5.0
House,11000000,Lalazar,Rawalpindi,7,4,7.0
House,8000000,Ali Town,Rawalpindi,3,3,7.9
House,14000000,New Lalazar,Rawalpindi,6,6,12.0
House,16500000,Bahria Town Rawalpindi,Rawalpindi,5,5,10.0
Flat,15500000,Askari 3,Rawalpindi,3,3,11.6
House,20000000,Saddar,Rawalpindi,2,5,5.0
